0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,7.400000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,3.500000000000000000e+01,2.300000000000000000e+01,9.400000000000000000e+01,0.000000000000000000e+00,2.700000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01,7.400000000000000000e+01,2.300000000000000000e+01,1.900000000000000000e+01,5.100000000000000000e+01,6.600000000000000000e+01,2.700000000000000000e+01,1.500000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01,1.100000000000000000e+01,4.300000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01,5.400000000000000000e+01,4.700000000000000000e+01,9.000000000000000000e+01,4.700000000000000000e+01,4.300000000000000000e+01,7.000000000000000000e+01,3.500000000000000000e+01,7.400000000000000000e+01,4.300000000000000000e+01,3.100000000000000000e+01,7.400000000000000000e+01,7.000000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,5.800000000000000000e+01,3.900000000000000000e+01,3.000000000000000000e+00,2.300000000000000000e+01,3.100000000000000000e+01,6.200000000000000000e+01,4.700000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01,5.100000000000000000e+01,6.200000000000000000e+01,6.600000000000000000e+01,1.100000000000000000e+01,4.300000000000000000e+01,5.800000000000000000e+01,5.400000000000000000e+01,6.200000000000000000e+01,9.800000000000000000e+01,1.330000000000000000e+02,1.050000000000000000e+02,5.800000000000000000e+01,7.000000000000000000e+01,9.400000000000000000e+01,6.200000000000000000e+01,6.600000000000000000e+01,5.800000000000000000e+01,3.500000000000000000e+01,4.300000000000000000e+01,3.500000000000000000e+01,2.700000000000000000e+01,5.100000000000000000e+01,4.700000000000000000e+01,3.500000000000000000e+01,6.200000000000000000e+01,5.400000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,5.100000000000000000e+01,1.500000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.700000000000000000e+01,1.900000000000000000e+01,5.800000000000000000e+01,2.700000000000000000e+01,4.300000000000000000e+01,4.700000000000000000e+01,2.300000000000000000e+01,1.500000000000000000e+01,6.200000000000000000e+01,3.100000000000000000e+01,2.300000000000000000e+01,5.100000000000000000e+01,4.700000000000000000e+01,7.000000000000000000e+01,4.700000000000000000e+01,4.300000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00,5.100000000000000000e+01,2.300000000000000000e+01,5.100000000000000000e+01,7.400000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,6.200000000000000000e+01,7.400000000000000000e+01,5.400000000000000000e+01,5.100000000000000000e+01,5.800000000000000000e+01,7.000000000000000000e+01,5.100000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.400000000000000000e+01,8.600000000000000000e+01,3.100000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,2.700000000000000000e+01,2.300000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01,2.700000000000000000e+01,3.500000000000000000e+01,2.300000000000000000e+01,1.500000000000000000e+01,7.400000000000000000e+01,4.700000000000000000e+01,6.600000000000000000e+01,2.700000000000000000e+01,6.200000000000000000e+01,3.100000000000000000e+01,6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,7.800000000000000000e+01,6.200000000000000000e+01,4.700000000000000000e+01,7.800000000000000000e+01,6.200000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,2.700000000000000000e+01,7.000000000000000000e+01,6.600000000000000000e+01,1.100000000000000000e+01,2.700000000000000000e+01,4.700000000000000000e+01,2.300000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,3.900000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,2.700000000000000000e+01,2.300000000000000000e+01,3.100000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,5.400000000000000000e+01,6.200000000000000000e+01,2.700000000000000000e+01,1.900000000000000000e+01,3.500000000000000000e+01,6.200000000000000000e+01,4.700000000000000000e+01,3.900000000000000000e+01,3.500000000000000000e+01,5.400000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,3.900000000000000000e+01,4.700000000000000000e+01,6.200000000000000000e+01,2.300000000000000000e+01,4.700000000000000000e+01,6.200000000000000000e+01,5.400000000000000000e+01,3.100000000000000000e+01,3.500000000000000000e+01,5.100000000000000000e+01,5.400000000000000000e+01,7.000000000000000000e+00,2.700000000000000000e+01,2.700000000000000000e+01,6.600000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,3.100000000000000000e+01,3.900000000000000000e+01,1.500000000000000000e+01,1.100000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+00,1.900000000000000000e+01,2.700000000000000000e+01,7.000000000000000000e+00,3.500000000000000000e+01,3.900000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.300000000000000000e+01,8.600000000000000000e+01,3.100000000000000000e+01,2.300000000000000000e+01,1.500000000000000000e+01,5.800000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.300000000000000000e+01,3.500000000000000000e+01,4.300000000000000000e+01,3.000000000000000000e+00,2.300000000000000000e+01,1.100000000000000000e+01,3.900000000000000000e+01,1.100000000000000000e+01,1.100000000000000000e+01,2.700000000000000000e+01,3.900000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,3.100000000000000000e+01,2.700000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,3.100000000000000000e+01,1.900000000000000000e+01,7.000000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01,5.800000000000000000e+01,3.100000000000000000e+01,3.100000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01,1.100000000000000000e+01,7.000000000000000000e+00,3.900000000000000000e+01,2.300000000000000000e+01,3.900000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,3.100000000000000000e+01,4.300000000000000000e+01,3.900000000000000000e+01,5.100000000000000000e+01,3.100000000000000000e+01,4.700000000000000000e+01,3.900000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+01,5.100000000000000000e+01,4.300000000000000000e+01,5.100000000000000000e+01,4.300000000000000000e+01,6.200000000000000000e+01,8.600000000000000000e+01,5.800000000000000000e+01,3.900000000000000000e+01,4.300000000000000000e+01,3.900000000000000000e+01,6.600000000000000000e+01,5.800000000000000000e+01,3.100000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01,9.400000000000000000e+01,1.130000000000000000e+02,6.600000000000000000e+01,8.200000000000000000e+01,7.400000000000000000e+01,8.600000000000000000e+01,9.400000000000000000e+01,8.600000000000000000e+01,9.000000000000000000e+01,8.600000000000000000e+01,6.600000000000000000e+01,5.100000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.400000000000000000e+01,4.300000000000000000e+01,5.400000000000000000e+01,4.300000000000000000e+01,3.500000000000000000e+01,5.800000000000000000e+01,3.500000000000000000e+01,4.700000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.900000000000000000e+01,5.400000000000000000e+01,7.800000000000000000e+01,1.500000000000000000e+01,4.300000000000000000e+01,5.100000000000000000e+01,5.800000000000000000e+01,5.400000000000000000e+01,6.200000000000000000e+01,1.020000000000000000e+02,7.000000000000000000e+01,7.800000000000000000e+01,7.000000000000000000e+01,5.400000000000000000e+01,5.800000000000000000e+01,6.600000000000000000e+01,7.000000000000000000e+01,5.100000000000000000e+01,6.600000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,7.400000000000000000e+01,8.200000000000000000e+01,3.900000000000000000e+01,1.720000000000000000e+02,3.900000000000000000e+01,6.600000000000000000e+01,8.600000000000000000e+01,7.000000000000000000e+01,1.330000000000000000e+02,5.800000000000000000e+01,4.300000000000000000e+01,3.500000000000000000e+01,9.000000000000000000e+01,9.400000000000000000e+01,8.200000000000000000e+01,6.200000000000000000e+01,3.100000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
